nama_jabatan;jf_id;sub_jabatan_id;sub_jabatan_nama;rekom
(Dokter)Dokter Sub Spesialis Anak-Alergi Imunologi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Alergi Imunologi;2
(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik;;900;;2
(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik;0
(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik;0
(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik;1
(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Nutrisi & Penyakit Metabolik;1
(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial;;905;;7
(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial;1
(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial;2
(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial;1
(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anak-Tumbuh Kembang Ped. Sosial;3
(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU;;916;;12
(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU;0
(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU;1
(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU;3
(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Intensif Care/ICU;8
(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;;918;;1
(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;0
(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;0
(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;0
(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;1
(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;;2501;;7
(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Utama;8ae482893580790801358a1d4e894924;;(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;0
(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Madya ;8ae482893580790801358a1ce498491c;;(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;4
(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Muda ;8ae482893580790801358a1c75124915;;(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;3
(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri Ahli Pertama;8ae482893580790801358a1bdc22490a;;(Dokter Pendidik Klinis)Dokter Sub Spesialis Anestesi- Manajemen Nyeri;0
(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care;;920;;3
(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care;0
(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care;1
(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care;1
(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Anestesi- Neuroanestesi dan Critical Care;1
(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi;;977;;1
(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi;1
(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi;0
(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi;0
(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Onkologi;0
(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular;;979;;3
(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular;0
(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular;0
(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular;2
(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah Saraf- Vaskular;1
(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif;;6;;9
(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif;0
(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif;2
(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif;3
(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Digestif;4
(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi;;7;;9
(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi;1
(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi;1
(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi;4
(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Onkologi;3
(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler;;925;;11
(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler;2
(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler;2
(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler;4
(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Bedah-Bedah Vaskuler dan Endovaskuler;3
(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care;;993;;10
(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care;2
(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care;2
(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care;4
(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Emergency Medic (Kedaruratan Medik)-Emergency Care;2
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi;;999;;3
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi;2
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Ekokardiografi;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi;;2351;;18
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi;2
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi;3
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi;8
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Intervensi;5
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan;;1001;;3
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung BawaanAhli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Kardiologi Pediatrik dan Penyakit Jantung Bawaan;2
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular;;2355;;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan KardiovaskularAhli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Pencitraan Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular;;1004;;4
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular;2
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Perawatan Intensif dan Kegawatan Kardiovaskular;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular;;1005;;1
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular;0
(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Jantung dan Pembuluh Darah- Prevensi dan Rehabilitasi Kardiovaskular;1
(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl;;1010;;4
(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl;0
(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl;1
(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl;1
(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Fisik dan Rehabilitasi- Pediatrikl;2
(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi;;1026;;8
(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi;2
(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi;2
(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi;2
(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Kedokteran Nuklir-Onkologi;2
(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi;;958;;3
(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi;0
(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi;1
(Dokter)Dokter Sub Spesialis Mata-Infeksi dan ImunologiAhli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi;1
(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Infeksi dan Imunologi;1
(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus;;962;;8
(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus;2
(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus;2
(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus;2
(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Mata-Pediatrik Oftalmologi dan Strabismus;2
(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering;;952;;4
(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering;1
(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering;1
(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering;1
(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurorestorasi dan Neuroengineering;1
(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi;;956;;18
(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi;2
(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi;2
(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi;10
(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Neurologi- Neurovaskular, Neurointervensi, Imaging, Otologi, Oftalmologi;4
(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM);;945;;15
(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM) Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM);2
(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM) Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM);4
(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM) Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM);3
(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM) Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Fetomaternal (KFM);6
(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial  ;;947;;9
(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial;1
(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial;1
(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial Ahli Muda;A5EB03E23F49F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial;2
(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial Ahli Pertama;A5EB03E23F4AF6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Obstetri-Ginekologi Sosial;5
(Dokter)Dokter Sub Spesialis Obgyn- Onkologi Ginekologi (KOnk);;946;;3
(Dokter)Dokter Sub Spesialis Obgyn- Onkologi Ginekologi (KOnk) Ahli Utama;A5EB03E23F47F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Onkologi Ginekologi (KOnk);0
(Dokter)Dokter Sub Spesialis Obgyn- Onkologi Ginekologi (KOnk) Ahli Madya;A5EB03E23F48F6A0E040640A040252AD;;(Dokter)Dokter Sub Spesialis Obgyn- Onkologi Ginekologi (KOnk);0
